ID;"""Nome""";"""Empreendedor""";"""CPF_CNPJ""";"""UF""";"""Município""";"""Dano Potencial Associado - DPA""";"""Inserido na PNSB""";"""Nível de Emergência""";"""Tipo de Barragem de Mineração""";"""A Barragem de Mineração possui outra estrutura de mineração interna selante de reservatório""";"""Quantidade Diques Internos""";"""Quantidade Diques Selantes""";"""A barragem de mineração possui Back Up Dam""";"""Situação Operacional""";"""Estrutura com o Objetivo de Contenção""";"""A Barragem de Mineração está dentro da Área do Processo ANM ou da Área de Servidão""";"""Barragem de mineração é alimentado por usina""";"""Usinas""";"""Minério principal presente no reservatório""";;
8422;"""7B""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""NOVA LIMA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9020;"""Barragem EPP""";"""MINERACAO APOENA S.A.""";"""10302599000171""";"""MT""";"""PONTES E LACERDA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina EPP";;;
8220;"""Capim Branco""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""BRUMADINHO""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9251;"""Cabeceiras""";"""MINERACAO APOENA S.A.""";"""10302599000171""";"""MT""";"""VILA BELA DA SANTÍSSIMA TRINDADE""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Primário""";;
9250;"""Casarão""";"""MINERACAO APOENA S.A.""";"""10302599000171""";"""MT""";"""VILA BELA DA SANTÍSSIMA TRINDADE""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Mina São Francisco";;;
8538;"""Dique de Finos""";"""MINERACAO APOENA S.A.""";"""10302599000171""";"""MT""";"""VILA BELA DA SANTÍSSIMA TRINDADE""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""MINA SÃO FRANCISCO";;;
8207;"""Doutor""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""OURO PRETO""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""2""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
9074;"""Bacia B 1""";"""PARA PIGMENTOS S A""";"""33931510000131""";"""PA""";"""IPIXUNA DO PARÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8204;"""Timbopeba""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""OURO PRETO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Ferro""";;
9259;"""BR BOSCO""";"""FILADELFO DOS REIS DIAS""";"""***047942***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta Bosco";;;
9548;"""BR PIRÂMIDE""";"""FILADELFO DOS REIS DIAS""";"""***047942***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta Santa Felicidade";;;
9461;"""BR SANTA 01""";"""FILADELFO DOS REIS DIAS""";"""***047942***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Primário""";;
9258;"""BR SANTA FELICIDADE""";"""FILADELFO DOS REIS DIAS""";"""***047942***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Primário""";;
9317;"""Barragem B1 - Mina Ipê""";"""MINERACAO MORRO DO IPE S.A.""";"""22902554000117""";"""MG""";"""BRUMADINHO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""2""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Sim""";"""UTM IPÊ";;;
8215;"""B3/B4""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""NOVA LIMA""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Sim""";"""Enrocamento""";"""Rocha alterada / Saprolito""";"""Milenar""";"""Etapa única""";"""Existe instrumentação de acordo com o projeto técnico""";"""Em Descaracterização""";;
9499;"""Grameiro""";"""COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO""";"""23300330000106""";"""MT""";"""POCONÉ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Secundário""";;
9320;"""Barragem B2 - Mina Tico-Tico""";"""MINERACAO MORRO DO IPE S.A.""";"""22902554000117""";"""MG""";"""IGARAPÉ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ferro""";;
9319;"""Barragem B1-Auxiliar - Mina Tico-Tico""";"""MINERACAO MORRO DO IPE S.A.""";"""22902554000117""";"""MG""";"""IGARAPÉ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Sim""";"""UTM IPÊ";;;
10118;"""BARRAGEM D4""";"""INDUSTRIAS NUCLEARES DO BRASIL S.A - INB""";"""00322818003650""";"""MG""";"""CALDAS""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Sim""";"""2""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8557;"""Barragem A1""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8559;"""Barragem Água Fria""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9545;"""SP-25A""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
10066;"""SP-25B""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
10067;"""SP-25C""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8560;"""SP1""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila""";;
8561;"""SP10""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8562;"""SP11""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila""";;
8563;"""SP12""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila""";;
8565;"""SP13""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8566;"""SP14""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8567;"""SP15""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8575;"""SP16""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
9457;"""SP19""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8577;"""SP2_3""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila""";;
8578;"""SP4 Norte""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8579;"""SP4 Sul""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8581;"""SP5 Leste""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8588;"""SP5 Oeste""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8590;"""SP6""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8595;"""SP7A""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8596;"""SP7B""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8597;"""SP7C""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8598;"""SP8""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8599;"""SP9""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA DE BENEFICIAMENTO";;;
8600;"""SP9A""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila""";;
8601;"""TP1""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila""";;
8602;"""TP2""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila""";;
9814;"""Barragem B5""";"""M. M. GOLD MINERACAO LTDA""";"""28277368000110""";"""PA""";"""ITAITUBA""";"""Média""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""3""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Secundário""";;
9811;"""Barragem B2""";"""M. M. GOLD MINERACAO LTDA""";"""28277368000110""";"""PA""";"""ITAITUBA""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9812;"""Barragem B3""";"""M. M. GOLD MINERACAO LTDA""";"""28277368000110""";"""PA""";"""ITAITUBA""";"""Média""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Sim""";"""1""";"""1""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""UTM 02";;;
9289;"""TP3""";"""MINERACAO RIO DO NORTE SA""";"""04932216000146""";"""PA""";"""ORIXIMINÁ""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Argila""";;
8185;"""Geladinho""";"""VALE S.A.""";"""33592510000154""";"""PA""";"""PARAUAPEBAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8186;"""Gelado""";"""VALE S.A.""";"""33592510000154""";"""PA""";"""PARAUAPEBAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""1""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina de Beneficiamento de Carajás";;;
8863;"""BARRAGEM 7""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""JECEABA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina Viga 4Mtpa";;;
8975;"""BRAVO 1""";"""NAGELLA CHRISSIE FIRMINO BRAVO""";"""***042380***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""BICO DOS PINHEIROS";;;
8421;"""5 (MAC)""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""NOVA LIMA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Ferro""";;
8865;"""BARRAGEM SERRINHA""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""BRUMADINHO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
7471;"""Mario Cruz""";"""DEV MINERACAO S.A. - EM RECUPERACAO JUDICIAL""";"""06030747000179""";"""AP""";"""PEDRA BRANCA DO AMAPARI""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""1""";"""5""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina PBA";;;
8569;"""BARRAGEM DE REJEITOS""";"""Cimento Tupi S.a.""";"""33039223000111""";"""RJ""";"""QUATIS""";"""Alta""";"""Sim""";"""Nível de Alerta""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Argila Arenosa""";;
9353;"""Água Fria """;"""Topazio Imperial Mineração Comercio e Industria Ltda""";"""16857294000102""";"""MG""";"""OURO PRETO""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Aluvião com Gemas""";;
8955;"""Barragem de Rejeitos""";"""ARCELORMITTAL BRASIL S.A.""";"""17469701000177""";"""MG""";"""ITATIAIUÇU""";"""Alta""";"""Sim""";"""Emergência Nivel 3""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Ferro""";;
9134;"""Barragem de Contenção de Sedimentos do Josino""";"""FERRO + MINERACAO S.A.""";"""21256870000104""";"""MG""";"""OURO PRETO""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8267;"""Bacia A""";"""CARBONIFERA METROPOLITANA S/A""";"""83647917000100""";"""SC""";"""TREVISO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""ESPERANÇA";;;
8268;"""Bacia B""";"""CARBONIFERA METROPOLITANA S/A""";"""83647917000100""";"""SC""";"""TREVISO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""ESPERANÇA";;;
9564;"""Bacia de Acumulação A""";"""CARBONIFERA METROPOLITANA S/A""";"""83647917000100""";"""SC""";"""TREVISO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9565;"""Bacia de Acumulação B""";"""CARBONIFERA METROPOLITANA S/A""";"""83647917000100""";"""SC""";"""TREVISO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9566;"""Bacia de Lodo""";"""CARBONIFERA METROPOLITANA S/A""";"""83647917000100""";"""SC""";"""TREVISO""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8753;"""Barragem 01""";"""JACOBINA MINERACAO E COMERCIO LTDA""";"""42463174000130""";"""BA""";"""JACOBINA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""0""";"""2""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Rocha Aurífera""";;
8757;"""BARRAGEM 02""";"""JACOBINA MINERACAO E COMERCIO LTDA""";"""42463174000130""";"""BA""";"""JACOBINA""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""ITAPICURU";;;
8450;"""Barragem A""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""PATOS DE MINAS""";"""Alta""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Sim""";"""USINA-UPM";;;
9287;"""Bacia 17""";"""SERABI MINERACAO S.A.""";"""04207303000130""";"""PA""";"""ITAITUBA""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""PLANTA DO PALITO";;;
